lsoa_code,ward_code
E01001448,E05013680
E01001449,E05013680
E01001450,E05013693
E01001451,E05013681
E01001452,E05013681
E01001453,E05013681
E01001454,E05013681
E01001455,E05013676
E01001456,E05013681
E01001457,E05013690
E01001458,E05013682
E01001459,E05013682
E01001460,E05013682
E01001461,E05013682
E01001462,E05013682
E01001463,E05013682
E01001464,E05013682
E01001465,E05013682
E01001466,E05013682
E01001467,E05013682
E01001468,E05013690
E01001469,E05013690
E01001470,E05013690
E01001471,E05013690
E01001472,E05013690
E01001473,E05013687
E01001474,E05013690
E01001475,E05013687
E01001476,E05013684
E01001477,E05013684
E01001478,E05013684
E01001479,E05013684
E01001480,E05013682
E01001481,E05013684
E01001482,E05013684
E01001483,E05013684
E01001484,E05013684
E01001485,E05013679
E01001486,E05013685
E01001487,E05013685
E01001488,E05013685
E01001489,E05013685
E01001491,E05013685
E01001492,E05013685
E01001493,E05013683
E01001494,E05013683
E01001495,E05013688
E01001496,E05013683
E01001497,E05013683
E01001498,E05013688
E01001499,E05013683
E01001500,E05013688
E01001501,E05013688
E01001502,E05013689
E01001503,E05013689
E01001504,E05013674
E01001505,E05013677
E01001507,E05013689
E01001508,E05013689
E01001509,E05013689
E01001511,E05013689
E01001512,E05013691
E01001513,E05013677
E01001514,E05013691
E01001515,E05013691
E01001516,E05013677
E01001517,E05013677
E01001518,E05013691
E01001520,E05013692
E01001521,E05013692
E01001522,E05013687
E01001523,E05013687
E01001524,E05013692
E01001525,E05013692
E01001526,E05013692
E01001527,E05013688
E01001528,E05013686
E01001529,E05013686
E01001530,E05013686
E01001531,E05013672
E01001532,E05013672
E01001533,E05013672
E01001534,E05013672
E01001535,E05013672
E01001536,E05013693
E01001537,E05013695
E01001538,E05013693
E01001539,E05013693
E01001540,E05013695
E01001541,E05013693
E01001542,E05013693
E01001543,E05013693
E01001544,E05013693
E01001545,E05013675
E01001546,E05013675
E01001547,E05013675
E01001548,E05013675
E01001549,E05013677
E01001550,E05013677
E01001551,E05013675
E01001552,E05013675
E01001553,E05013694
E01001554,E05013694
E01001555,E05013694
E01001556,E05013673
E01001557,E05013694
E01001558,E05013694
E01001559,E05013694
E01001560,E05013694
E01001562,E05013694
E01001563,E05013696
E01001564,E05013696
E01001565,E05013696
E01001566,E05013688
E01001567,E05013696
E01001568,E05013696
E01001569,E05013696
E01001570,E05013683
E01001571,E05014072
E01001572,E05014072
E01001573,E05014072
E01001574,E05014072
E01001575,E05014072
E01001576,E05014072
E01001577,E05014072
E01001578,E05014072
E01001579,E05014072
E01001580,E05014073
E01001581,E05014073
E01001582,E05014073
E01001583,E05014073
E01001584,E05014073
E01001585,E05014073
E01001586,E05014073
E01001587,E05014073
E01001588,E05014075
E01001589,E05014075
E01001590,E05014075
E01001591,E05014075
E01001592,E05014074
E01001593,E05014074
E01001594,E05014074
E01001595,E05014074
E01001596,E05014086
E01001597,E05014086
E01001598,E05014086
E01001599,E05014086
E01001600,E05014086
E01001601,E05014086
E01001602,E05014086
E01001603,E05014086
E01001604,E05014078
E01001605,E05014078
E01001606,E05014078
E01001607,E05014078
E01001608,E05014079
E01001609,E05014079
E01001610,E05014078
E01001611,E05014078
E01001613,E05014079
E01001614,E05014079
E01001615,E05014079
E01001617,E05014079
E01001618,E05014079
E01001619,E05014079
E01001620,E05014077
E01001621,E05014077
E01001623,E05014077
E01001624,E05014078
E01001625,E05014077
E01001629,E05014092
E01001631,E05014087
E01001632,E05014087
E01001633,E05014093
E01001634,E05014092
E01001635,E05014087
E01001636,E05014087
E01001637,E05014088
E01001638,E05014081
E01001641,E05014081
E01001642,E05014081
E01001644,E05014081
E01001645,E05014083
E01001646,E05014074
E01001647,E05014083
E01001648,E05014083
E01001649,E05014083
E01001650,E05014074
E01001651,E05014074
E01001652,E05014083
E01001653,E05014085
E01001654,E05014085
E01001655,E05014085
E01001656,E05014073
E01001657,E05014073
E01001658,E05014084
E01001659,E05014085
E01001660,E05014085
E01001661,E05014085
E01001664,E05014076
E01001665,E05014076
E01001666,E05014082
E01001669,E05014088
E01001671,E05014088
E01001672,E05014087
E01001673,E05014087
E01001674,E05014087
E01001675,E05014087
E01001676,E05014088
E01001677,E05014087
E01001678,E05014088
E01001679,E05014089
E01001680,E05014089
E01001681,E05014088
E01001682,E05014089
E01001683,E05014088
E01001684,E05014089
E01001685,E05014088
E01001686,E05014089
E01001687,E05014091
E01001688,E05014090
E01001690,E05014090
E01001692,E05014090
E01001693,E05014090
E01001694,E05014090
E01001695,E05014093
E01001696,E05014092
E01001697,E05014093
E01001698,E05014089
E01001699,E05014093
E01001700,E05014093
E01001701,E05014093
E01001702,E05014093
E01001703,E05014089
E01001704,E05014088
E01001705,E05014094
E01001708,E05014075
E01001710,E05014094
E01001712,E05014094
E01001714,E05009387
E01001715,E05009367
E01001716,E05009367
E01001717,E05009367
E01001718,E05009367
E01001719,E05009367
E01001720,E05009367
E01001722,E05009368
E01001723,E05009368
E01001724,E05009368
E01001725,E05009368
E01001726,E05009368
E01001727,E05009368
E01001728,E05009368
E01001729,E05009376
E01001730,E05009376
E01001731,E05009376
E01001732,E05009376
E01001733,E05009379
E01001734,E05009376
E01001735,E05009376
E01001736,E05009369
E01001737,E05009369
E01001738,E05009369
E01001739,E05009369
E01001740,E05009369
E01001741,E05009369
E01001742,E05009369
E01001744,E05009370
E01001745,E05009382
E01001746,E05009382
E01001747,E05009382
E01001749,E05009370
E01001750,E05009371
E01001751,E05009371
E01001753,E05009371
E01001755,E05009377
E01001756,E05009371
E01001757,E05009372
E01001758,E05009372
E01001759,E05009372
E01001760,E05009372
E01001761,E05009372
E01001762,E05009372
E01001763,E05009372
E01001764,E05009373
E01001765,E05009373
E01001767,E05009373
E01001768,E05009373
E01001769,E05009373
E01001770,E05009373
E01001772,E05009375
E01001773,E05009375
E01001774,E05009375
E01001775,E05009375
E01001776,E05009375
E01001777,E05009375
E01001780,E05009378
E01001781,E05009377
E01001783,E05009378
E01001784,E05009377
E01001785,E05009379
E01001786,E05009379
E01001787,E05009379
E01001788,E05009379
E01001789,E05009379
E01001790,E05009379
E01001791,E05009379
E01001792,E05009380
E01001793,E05009380
E01001794,E05009380
E01001795,E05009380
E01001796,E05009380
E01001798,E05009380
E01001799,E05009384
E01001800,E05009384
E01001801,E05009385
E01001802,E05009384
E01001803,E05009369
E01001804,E05009384
E01001805,E05009385
E01001806,E05009369
E01001807,E05009387
E01001808,E05009383
E01001809,E05009383
E01001811,E05009387
E01001812,E05009387
E01001813,E05009387
E01001814,E05009383
E01001815,E05009381
E01001816,E05009381
E01001819,E05009381
E01001820,E05009375
E01001821,E05009375
E01001822,E05009383
E01001823,E05009383
E01001824,E05009383
E01001825,E05009383
E01001826,E05009383
E01001827,E05009383
E01001828,E05009383
E01001829,E05009385
E01001830,E05009385
E01001831,E05009385
E01001832,E05009385
E01001833,E05009385
E01001834,E05009382
E01001835,E05009382
E01001836,E05009386
E01001837,E05009386
E01001838,E05009386
E01001839,E05009386
E01001840,E05009386
E01001841,E05009386
E01001842,E05009386
E01001843,E05009386
E01001844,E05009374
E01001845,E05009374
E01001846,E05009374
E01001847,E05009374
E01001848,E05009374
E01001849,E05009374
E01001850,E05009374
E01001851,E05013735
E01001852,E05013733
E01001853,E05013733
E01001854,E05013733
E01001855,E05013735
E01001856,E05013735
E01001857,E05013733
E01001858,E05013737
E01001859,E05013750
E01001860,E05013737
E01001861,E05013737
E01001862,E05013737
E01001863,E05013737
E01001864,E05013737
E01001865,E05013750
E01001866,E05013734
E01001867,E05013734
E01001868,E05013734
E01001869,E05013735
E01001870,E05013734
E01001871,E05013734
E01001872,E05013734
E01001873,E05013735
E01001875,E05013736
E01001876,E05013736
E01001877,E05013736
E01001878,E05013736
E01001879,E05013743
E01001880,E05013742
E01001881,E05013742
E01001882,E05013749
E01001883,E05013742
E01001884,E05013742
E01001885,E05013742
E01001886,E05013738
E01001887,E05013743
E01001888,E05013738
E01001889,E05013738
E01001890,E05013738
E01001891,E05013738
E01001892,E05013738
E01001893,E05013741
E01001894,E05013741
E01001895,E05013740
E01001896,E05013740
E01001897,E05013740
E01001898,E05013740
E01001899,E05013741
E01001900,E05013741
E01001901,E05013743
E01001902,E05013743
E01001903,E05013743
E01001904,E05013743
E01001905,E05013743
E01001906,E05013743
E01001907,E05013743
E01001908,E05013751
E01001909,E05013751
E01001910,E05013751
E01001911,E05013751
E01001912,E05013751
E01001913,E05013738
E01001914,E05013751
E01001915,E05013744
E01001916,E05013744
E01001917,E05013744
E01001918,E05013744
E01001919,E05013744
E01001920,E05013749
E01001921,E05013745
E01001922,E05013745
E01001923,E05013745
E01001924,E05013745
E01001925,E05013745
E01001926,E05013744
E01001927,E05013750
E01001928,E05013746
E01001929,E05013740
E01001930,E05013746
E01001931,E05013746
E01001932,E05013746
E01001933,E05013746
E01001934,E05013744
E01001935,E05013747
E01001937,E05013744
E01001938,E05013747
E01001940,E05013737
E01001941,E05013748
E01001942,E05013737
E01001943,E05013748
E01001944,E05013748
E01001945,E05013752
E01001946,E05013752
E01001947,E05013749
E01001948,E05013739
E01001949,E05013739
E01001950,E05013739
E01001951,E05013739
E01001952,E05013739
E01001953,E05013749
E01001954,E05013753
E01001955,E05013753
E01001956,E05013753
E01001957,E05013752
E01001958,E05013752
E01001959,E05013753
E01001960,E05013753
E01001961,E05013752
E01001962,E05013585
E01001963,E05013585
E01001964,E05013585
E01001965,E05013585
E01001966,E05013585
E01001967,E05013585
E01001968,E05013589
E01001969,E05013605
E01001970,E05013586
E01001971,E05013605
E01001972,E05013586
E01001973,E05013586
E01001974,E05013586
E01001975,E05013605
E01001976,E05013601
E01001977,E05013587
E01001978,E05013587
E01001979,E05013601
E01001980,E05013601
E01001981,E05013601
E01001982,E05013601
E01001983,E05013601
E01001984,E05013588
E01001985,E05013588
E01001986,E05013588
E01001987,E05013592
E01001988,E05013588
E01001989,E05013588
E01001990,E05013588
E01001991,E05013594
E01001992,E05013589
E01001993,E05013589
E01001994,E05013589
E01001995,E05013589
E01001996,E05013589
E01001997,E05013589
E01001998,E05013590
E01001999,E05013590
E01002000,E05013590
E01002001,E05013590
E01002002,E05013590
E01002003,E05013590
E01002004,E05013590
E01002005,E05013592
E01002006,E05013592
E01002007,E05013592
E01002008,E05013592
E01002009,E05013592
E01002010,E05013592
E01002011,E05013592
E01002013,E05013593
E01002014,E05013593
E01002015,E05013593
E01002016,E05013593
E01002017,E05013593
E01002018,E05013593
E01002019,E05013588
E01002020,E05013594
E01002021,E05013593
E01002022,E05013594
E01002023,E05013594
E01002024,E05013588
E01002025,E05013594
E01002026,E05013595
E01002027,E05013595
E01002028,E05013595
E01002029,E05013595
E01002030,E05013595
E01002031,E05013595
E01002032,E05013595
E01002033,E05013595
E01002034,E05013596
E01002036,E05013596
E01002037,E05013596
E01002038,E05013596
E01002039,E05013596
E01002040,E05013596
E01002041,E05013587
E01002042,E05013591
E01002043,E05013597
E01002044,E05013591
E01002045,E05013597
E01002046,E05013597
E01002047,E05013591
E01002048,E05013597
E01002049,E05013597
E01002050,E05013599
E01002051,E05013599
E01002052,E05013599
E01002053,E05013598
E01002054,E05013591
E01002055,E05013599
E01002056,E05013591
E01002057,E05013591
E01002058,E05013591
E01002059,E05013593
E01002060,E05013600
E01002061,E05013600
E01002062,E05013600
E01002063,E05013600
E01002064,E05013600
E01002065,E05013600
E01002066,E05013599
E01002067,E05013601
E01002068,E05013599
E01002069,E05013601
E01002070,E05013598
E01002071,E05013599
E01002072,E05013599
E01002073,E05013598
E01002074,E05013596
E01002075,E05013596
E01002076,E05013602
E01002077,E05013602
E01002078,E05013599
E01002079,E05013602
E01002081,E05013602
E01002082,E05013603
E01002083,E05013603
E01002084,E05013603
E01002085,E05013603
E01002086,E05013603
E01002087,E05013603
E01002088,E05013603
E01002089,E05013603
E01002090,E05013604
E01002091,E05013587
E01002092,E05013587
E01002093,E05013604
E01002094,E05013604
E01002095,E05013587
E01002096,E05013604
E01002097,E05013604
E01002098,E05013605
E01002099,E05013605
E01002100,E05013604
E01002101,E05013605
E01002102,E05013605
E01002103,E05013605
E01002104,E05013604
E01002105,E05013605
E01002106,E05013542
E01002107,E05013544
E01002108,E05013542
E01002109,E05013542
E01002110,E05013544
E01002111,E05013542
E01002112,E05013560
E01002113,E05013543
E01002114,E05013560
E01002115,E05013543
E01002116,E05013543
E01002118,E05013543
E01002119,E05013545
E01002120,E05013545
E01002121,E05013545
E01002122,E05013545
E01002123,E05013545
E01002124,E05013545
E01002125,E05013545
E01002127,E05013546
E01002128,E05013553
E01002129,E05013547
E01002130,E05013546
E01002131,E05013546
E01002132,E05013547
E01002133,E05013547
E01002134,E05013547
E01002135,E05013547
E01002136,E05013563
E01002137,E05013547
E01002138,E05013563
E01002139,E05013548
E01002140,E05013548
E01002141,E05013548
E01002142,E05013548
E01002143,E05013548
E01002144,E05013548
E01002145,E05013548
E01002146,E05013549
E01002147,E05013549
E01002148,E05013549
E01002149,E05013549
E01002150,E05013549
E01002151,E05013549
E01002152,E05013549
E01002153,E05013554
E01002155,E05013555
E01002156,E05013550
E01002157,E05013554
E01002158,E05013556
E01002159,E05013550
E01002160,E05013550
E01002161,E05013550
E01002162,E05013550
E01002163,E05013550
E01002164,E05013550
E01002165,E05013551
E01002166,E05013551
E01002167,E05013551
E01002168,E05013551
E01002169,E05013551
E01002170,E05013551
E01002171,E05013551
E01002172,E05013552
E01002173,E05013552
E01002174,E05013552
E01002175,E05013551
E01002176,E05013552
E01002177,E05013552
E01002178,E05013552
E01002179,E05013553
E01002181,E05013553
E01002182,E05013553
E01002183,E05013562
E01002184,E05013562
E01002185,E05013555
E01002186,E05013555
E01002187,E05013555
E01002188,E05013555
E01002189,E05013555
E01002190,E05013555
E01002191,E05013556
E01002192,E05013556
E01002193,E05013556
E01002194,E05013556
E01002195,E05013556
E01002196,E05013556
E01002197,E05013544
E01002198,E05013545
E01002199,E05013544
E01002200,E05013544
E01002201,E05013544
E01002202,E05013551
E01002203,E05013544
E01002204,E05013557
E01002206,E05013557
E01002207,E05013557
E01002208,E05013556
E01002209,E05013556
E01002210,E05013557
E01002211,E05013558
E01002212,E05013558
E01002214,E05013558
E01002215,E05013558
E01002216,E05013558
E01002217,E05013558
E01002218,E05013559
E01002219,E05013559
E01002220,E05013559
E01002221,E05013559
E01002222,E05013559
E01002223,E05013559
E01002224,E05013559
E01002225,E05013560
E01002226,E05013560
E01002227,E05013560
E01002228,E05013560
E01002229,E05013560
E01002230,E05013542
E01002231,E05013561
E01002232,E05013548
E01002233,E05013561
E01002234,E05013561
E01002235,E05013561
E01002236,E05013561
E01002237,E05013563
E01002238,E05013563
E01002239,E05013554
E01002240,E05013563
E01002241,E05013563
E01002242,E05013554
E01002243,E05013983
E01002244,E05013980
E01002245,E05013983
E01002246,E05013980
E01002247,E05013980
E01002248,E05013980
E01002250,E05013980
E01002251,E05013980
E01002252,E05013968
E01002253,E05013968
E01002254,E05013968
E01002255,E05013968
E01002256,E05013968
E01002257,E05013968
E01002258,E05013968
E01002259,E05013973
E01002260,E05013969
E01002261,E05013969
E01002262,E05013969
E01002263,E05013969
E01002264,E05013969
E01002265,E05013969
E01002266,E05013969
E01002267,E05013969
E01002268,E05013973
E01002269,E05013970
E01002270,E05013970
E01002271,E05013970
E01002272,E05013985
E01002273,E05013970
E01002274,E05013970
E01002275,E05013970
E01002276,E05013971
E01002277,E05013971
E01002278,E05013971
E01002279,E05013971
E01002280,E05013971
E01002281,E05013971
E01002282,E05013975
E01002283,E05013971
E01002284,E05013975
E01002285,E05013972
E01002286,E05013972
E01002287,E05013969
E01002288,E05013972
E01002289,E05013982
E01002290,E05013972
E01002291,E05013982
E01002292,E05013982
E01002294,E05013973
E01002295,E05013973
E01002296,E05013973
E01002297,E05013975
E01002298,E05013973
E01002299,E05013971
E01002300,E05013973
E01002301,E05013974
E01002302,E05013974
E01002303,E05013974
E01002304,E05013974
E01002305,E05013974
E01002306,E05013974
E01002307,E05013974
E01002308,E05013974
E01002309,E05013975
E01002310,E05013975
E01002311,E05013975
E01002312,E05013971
E01002313,E05013975
E01002314,E05013975
E01002315,E05013975
E01002316,E05013975
E01002317,E05013976
E01002318,E05013976
E01002319,E05013976
E01002320,E05013976
E01002321,E05013976
E01002322,E05013976
E01002323,E05013976
E01002324,E05013976
E01002325,E05013978
E01002326,E05013978
E01002327,E05013978
E01002328,E05013978
E01002329,E05013978
E01002330,E05013978
E01002331,E05013974
E01002332,E05013978
E01002333,E05013977
E01002334,E05013977
E01002335,E05013978
E01002336,E05013977
E01002337,E05013977
E01002338,E05013977
E01002339,E05013977
E01002340,E05013977
E01002341,E05013977
E01002342,E05013979
E01002343,E05013979
E01002344,E05013979
E01002345,E05013979
E01002346,E05013979
E01002347,E05013979
E01002348,E05013979
E01002349,E05013979
E01002350,E05013981
E01002351,E05013981
E01002352,E05013981
E01002353,E05013983
E01002354,E05013983
E01002355,E05013983
E01002356,E05013983
E01002358,E05013981
E01002359,E05013982
E01002360,E05013982
